person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_term,credit_score,monthly_expenses,co_applicant_income,employment_type,existing_loans,debt_to_income_ratio
26,67983,MORTGAGE,7.0,MEDICAL,D,15000,16.49,1,0.19,Y,3,36,646,41865,31350,Unemployed,2,0.37
23,92000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,9.91,0,0.16,N,2,60,698,62103,28444,Freelancer,4,0.38
23,92000,MORTGAGE,7.0,PERSONAL,A,12000,6.62,0,0.13,N,3,36,713,29556,0,Unemployed,5,0.4
21,12960,RENT,2.0,VENTURE,B,2525,,1,0.19,N,2,48,788,5533,9814,Freelancer,3,1.35
24,57500,RENT,4.0,DEBTCONSOLIDATION,C,2525,,0,0.04,Y,4,36,670,34275,0,Self-Employed,1,0.13
23,10000,RENT,0.0,HOMEIMPROVEMENT,D,2500,14.59,1,0.25,Y,3,12,607,4261,0,Freelancer,3,1.75
23,92000,MORTGAGE,5.0,EDUCATION,B,2400,12.69,0,0.03,N,2,60,654,28226,0,Salaried,4,0.24
22,92000,MORTGAGE,4.0,VENTURE,A,1400,,0,0.02,N,3,60,722,57298,0,Self-Employed,3,0.18
23,92000,MORTGAGE,7.0,EDUCATION,A,4800,7.49,0,0.05,N,2,36,641,33661,0,Self-Employed,0,0.05
22,35000,OWN,6.0,MEDICAL,B,5000,11.14,0,0.14,N,2,48,605,14992,0,Self-Employed,1,0.29
24,92000,MORTGAGE,8.0,VENTURE,B,11000,10.99,0,0.12,N,3,12,642,61109,24451,Self-Employed,3,0.28
26,92000,OWN,3.0,HOMEIMPROVEMENT,B,22500,10.99,0,0.24,N,2,24,653,35286,0,Self-Employed,0,0.24
23,41000,RENT,1.0,DEBTCONSOLIDATION,C,12500,13.57,0,0.3,N,4,60,625,26974,0,Salaried,5,0.91
21,42000,RENT,4.0,EDUCATION,A,12500,8.94,0,0.3,N,2,36,690,19698,0,Unemployed,1,0.42
26,68000,MORTGAGE,11.0,MEDICAL,D,25000,15.65,1,0.31,N,2,48,676,45373,0,Freelancer,3,0.59
23,92000,MORTGAGE,7.0,MEDICAL,C,18000,12.68,0,0.2,Y,2,48,719,59868,0,Freelancer,0,0.2
24,92000,MORTGAGE,7.0,PERSONAL,B,15000,11.11,0,0.16,N,4,12,657,42880,19112,Self-Employed,1,0.22
25,36960,RENT,8.0,DEBTCONSOLIDATION,D,12500,14.61,1,0.34,Y,4,60,707,24716,0,Freelancer,0,0.34
22,13200,RENT,0.0,VENTURE,B,2500,9.91,1,0.19,N,4,12,655,7300,5381,Salaried,2,0.95
22,14400,RENT,2.0,PERSONAL,E,2500,,1,0.17,N,2,24,623,7059,3297,Unemployed,3,1.22
24,92000,MORTGAGE,9.0,PERSONAL,E,25000,17.93,0,0.27,Y,2,24,652,47129,0,Salaried,5,0.54
26,14400,RENT,2.0,VENTURE,C,2500,13.47,1,0.17,Y,4,24,599,4684,9346,Unemployed,3,1.22
24,92000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,22000,10.99,0,0.24,N,4,48,769,57319,32013,Self-Employed,4,0.46
23,15600,RENT,3.0,EDUCATION,B,2500,10.65,1,0.16,N,2,60,687,6504,0,Self-Employed,4,1.44
24,92000,OWN,4.0,MEDICAL,B,7200,9.88,0,0.08,N,2,12,640,37542,0,Salaried,3,0.24
23,68000,MORTGAGE,4.0,MEDICAL,D,8000,15.33,1,0.1,N,3,12,661,39858,0,Salaried,5,0.49
23,15600,RENT,,DEBTCONSOLIDATION,A,2500,7.29,1,0.16,N,3,24,557,6993,0,Freelancer,1,0.48
23,92000,MORTGAGE,7.0,VENTURE,E,10000,16.7,0,0.11,Y,2,60,751,46521,0,Freelancer,2,0.22
23,92000,MORTGAGE,4.0,EDUCATION,E,15600,16.35,0,0.17,Y,3,60,746,43113,0,Salaried,1,0.22
23,92000,MORTGAGE,7.0,PERSONAL,B,15000,11.26,0,0.16,N,2,36,685,46170,0,Unemployed,3,0.33
23,92000,MORTGAGE,7.0,EDUCATION,C,7000,13.47,0,0.08,Y,4,60,695,35775,0,Salaried,3,0.24
25,92000,MORTGAGE,9.0,MEDICAL,B,13000,11.26,0,0.14,N,2,60,616,60165,0,Salaried,4,0.36
26,92000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,5600,11.46,0,0.06,N,3,12,620,50054,41666,Freelancer,3,0.22
22,92000,OTHER,2.0,MEDICAL,C,6000,12.22,0,0.07,N,2,60,595,36200,0,Unemployed,3,0.23
23,92000,MORTGAGE,0.0,EDUCATION,B,12950,9.96,0,0.14,N,2,60,671,30968,0,Salaried,4,0.36
25,17352,RENT,0.0,PERSONAL,B,2500,12.53,0,0.14,N,4,12,733,8922,0,Self-Employed,4,1.3
21,18000,RENT,3.0,EDUCATION,A,2500,7.88,0,0.14,N,2,60,660,8770,0,Unemployed,0,0.14
26,80004,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7500,15.23,1,0.09,Y,2,12,697,53842,0,Salaried,1,0.16
22,18204,RENT,2.0,DEBTCONSOLIDATION,B,2500,11.89,0,0.14,N,4,36,728,7141,0,Self-Employed,3,0.96
23,92004,MORTGAGE,7.0,VENTURE,B,24250,11.12,0,0.26,N,4,48,598,60045,0,Salaried,5,0.54
22,18984,RENT,6.0,HOMEIMPROVEMENT,C,2500,14.22,1,0.13,Y,2,12,772,11515,4269,Unemployed,4,1.19
24,19464,RENT,,PERSONAL,C,2500,13.84,1,0.13,Y,3,12,737,9549,0,Self-Employed,2,0.64
26,92004,MORTGAGE,3.0,MEDICAL,C,24250,14.72,0,0.26,N,4,60,705,59757,0,Freelancer,0,0.26
25,80004,MORTGAGE,8.0,PERSONAL,A,6000,8.0,1,0.07,N,2,12,726,51582,19842,Unemployed,1,0.14
26,80040,MORTGAGE,6.0,PERSONAL,A,10000,,1,0.12,N,2,24,728,46884,61795,Self-Employed,2,0.25
25,20000,RENT,2.0,PERSONAL,D,2500,15.7,1,0.13,N,2,24,694,6812,0,Salaried,1,0.38
24,92259,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,,0,0.07,N,4,36,751,33589,0,Self-Employed,1,0.12
21,20000,RENT,2.0,PERSONAL,C,2500,13.79,0,0.13,Y,3,12,657,10732,0,Freelancer,1,0.38
25,37560,RENT,2.0,DEBTCONSOLIDATION,F,12500,18.62,1,0.33,N,3,60,703,14955,0,Freelancer,3,0.73
26,92400,MORTGAGE,8.0,MEDICAL,A,14500,7.88,0,0.16,N,4,60,746,48091,0,Freelancer,4,0.37
24,80400,MORTGAGE,8.0,PERSONAL,C,10000,11.66,1,0.12,N,2,48,545,42154,22238,Salaried,1,0.19
25,45000,RENT,1.0,MEDICAL,B,12500,10.37,0,0.28,N,3,36,701,24067,29247,Unemployed,0,0.28
22,92496,MORTGAGE,2.0,EDUCATION,A,10200,,0,0.11,N,4,60,716,48832,0,Self-Employed,4,0.33
23,46000,RENT,1.0,EDUCATION,B,12500,11.11,0,0.27,N,2,48,594,20778,0,Unemployed,1,0.38
26,46800,RENT,0.0,EDUCATION,B,12500,11.86,0,0.27,N,3,60,694,17975,0,Self-Employed,5,0.8
21,49000,RENT,5.0,VENTURE,A,12500,7.49,0,0.26,N,4,48,640,24863,22582,Self-Employed,4,0.66
26,44000,RENT,4.0,HOMEIMPROVEMENT,G,12500,22.11,1,0.28,Y,2,24,699,21914,20830,Freelancer,4,0.74
23,92500,MORTGAGE,5.0,EDUCATION,A,2500,,0,0.03,N,2,24,675,37932,0,Self-Employed,3,0.19
22,50000,RENT,4.0,MEDICAL,A,12500,7.29,0,0.25,N,2,60,632,16023,0,Freelancer,3,0.55
25,92700,MORTGAGE,5.0,VENTURE,C,1500,14.65,0,0.02,Y,2,36,735,35432,0,Salaried,5,0.29
22,92700,MORTGAGE,1.0,VENTURE,A,9250,7.9,0,0.1,N,3,12,659,48232,0,Self-Employed,2,0.21
24,50000,RENT,0.0,DEBTCONSOLIDATION,A,12500,7.88,0,0.25,N,3,36,693,25712,15010,Unemployed,5,0.75
26,92700,MORTGAGE,6.0,EDUCATION,B,1500,9.63,0,0.02,N,2,36,745,32765,0,Self-Employed,5,0.29
23,92700,MORTGAGE,2.0,VENTURE,B,25000,10.99,0,0.27,N,4,12,634,50282,57546,Freelancer,5,0.54
24,34800,OWN,8.0,VENTURE,B,1700,10.38,0,0.05,N,2,24,680,16323,0,Freelancer,4,0.62
22,34800,OWN,4.0,MEDICAL,C,7350,14.22,0,0.21,N,2,24,655,19539,0,Salaried,1,0.35
23,92700,MORTGAGE,2.0,EDUCATION,A,5000,8.94,0,0.05,N,4,12,666,60737,26079,Unemployed,5,0.32
26,92795,MORTGAGE,10.0,MEDICAL,B,19000,10.37,0,0.2,N,4,48,787,39291,67184,Salaried,4,0.42
26,34656,OWN,2.0,PERSONAL,A,5500,7.51,0,0.16,N,2,36,702,15211,0,Self-Employed,0,0.16
25,93000,MORTGAGE,9.0,VENTURE,D,12000,16.77,0,0.13,Y,4,60,695,53077,29716,Salaried,1,0.18
21,52000,RENT,5.0,MEDICAL,B,12500,,0,0.24,N,3,24,706,35342,39580,Self-Employed,2,0.43
25,93000,MORTGAGE,1.0,VENTURE,A,12000,6.62,0,0.13,N,2,60,701,45983,0,Freelancer,2,0.24
24,54996,RENT,0.0,MEDICAL,C,12500,12.87,0,0.23,N,2,12,588,20222,22856,Salaried,4,0.59
23,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.02,N,4,60,794,62682,0,Self-Employed,0,0.02
26,51000,RENT,10.0,DEBTCONSOLIDATION,E,12500,14.18,1,0.25,N,4,60,606,24883,0,Freelancer,0,0.25
22,93000,MORTGAGE,6.0,MEDICAL,A,3600,7.9,0,0.04,N,3,36,766,45038,0,Freelancer,2,0.15
26,93000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8000,6.99,0,0.09,N,2,12,710,47980,28257,Freelancer,2,0.19
26,93000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.06,N,3,60,689,37293,0,Salaried,3,0.23
25,93000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2000,15.23,0,0.02,N,4,24,664,57090,0,Self-Employed,4,0.24
24,34500,OWN,8.0,EDUCATION,B,2000,11.71,0,0.06,N,3,12,810,19196,0,Salaried,2,0.35
23,81000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,16000,11.99,1,0.2,N,3,24,710,55237,0,Self-Employed,4,0.44
22,60000,RENT,6.0,PERSONAL,B,12500,10.59,0,0.21,N,4,48,680,22893,0,Salaried,0,0.21
24,60000,RENT,4.0,EDUCATION,B,12500,11.49,0,0.21,N,2,60,653,32859,0,Salaried,4,0.54
23,60000,RENT,4.0,PERSONAL,B,12500,10.25,0,0.21,N,3,12,647,30399,0,Freelancer,2,0.38
25,60000,RENT,4.0,EDUCATION,B,12500,11.89,0,0.21,N,2,24,682,39474,0,Self-Employed,5,0.62
24,54000,RENT,2.0,VENTURE,E,12500,14.5,1,0.23,N,4,60,633,16855,24954,Self-Employed,2,0.42
22,62000,RENT,6.0,MEDICAL,A,12500,7.29,0,0.2,N,2,36,713,37467,29834,Unemployed,5,0.6
22,63000,RENT,2.0,EDUCATION,B,12500,10.25,0,0.2,N,3,24,647,34601,0,Self-Employed,3,0.44
26,93000,MORTGAGE,4.0,PERSONAL,C,5600,,0,0.06,Y,4,24,730,50500,41133,Unemployed,2,0.17
22,65000,RENT,1.0,EDUCATION,A,12500,6.91,0,0.19,N,2,48,729,42258,0,Unemployed,0,0.19
26,93000,MORTGAGE,8.0,MEDICAL,A,17500,7.51,0,0.19,N,4,36,677,49840,0,Self-Employed,5,0.46
23,65000,RENT,0.0,EDUCATION,B,12500,11.48,0,0.19,N,4,48,709,38113,0,Salaried,2,0.35
23,93000,OWN,7.0,VENTURE,C,25000,12.73,0,0.27,N,3,36,711,51920,30326,Unemployed,0,0.27
25,93000,MORTGAGE,5.0,MEDICAL,A,12000,7.88,0,0.13,N,4,24,606,30485,28615,Unemployed,3,0.29
23,93000,OWN,7.0,VENTURE,B,10000,9.88,0,0.11,N,3,48,766,32097,0,Self-Employed,3,0.27
21,93000,MORTGAGE,4.0,EDUCATION,C,9800,12.73,0,0.11,N,3,60,667,40492,0,Freelancer,5,0.37
24,70000,RENT,3.0,HOMEIMPROVEMENT,A,12500,7.88,0,0.18,N,3,36,714,39919,0,Salaried,4,0.46
25,80400,RENT,2.0,VENTURE,A,12500,9.38,0,0.16,N,2,24,716,24970,0,Freelancer,4,0.4
23,84000,RENT,0.0,DEBTCONSOLIDATION,A,12500,6.54,0,0.15,N,4,12,555,51159,0,Unemployed,0,0.15
24,73000,RENT,6.0,DEBTCONSOLIDATION,D,12500,6.0,1,0.17,N,2,36,647,27827,0,Salaried,2,0.31
23,34188,OWN,,VENTURE,A,3200,7.14,0,0.09,N,3,36,722,17907,0,Salaried,0,0.09
26,95000,RENT,3.0,MEDICAL,C,12500,12.61,0,0.13,N,2,60,683,36143,0,Self-Employed,2,0.24
24,93000,MORTGAGE,3.0,VENTURE,C,18000,11.78,0,0.19,Y,3,36,714,34446,56959,Salaried,5,0.46
23,93000,MORTGAGE,5.0,VENTURE,A,3000,7.12,0,0.03,N,3,36,684,40331,0,Unemployed,3,0.19
22,93000,MORTGAGE,6.0,VENTURE,B,7500,,0,0.08,N,4,60,741,62180,0,Self-Employed,5,0.35
25,93080,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8450,13.49,0,0.09,Y,2,60,685,36779,0,Self-Employed,4,0.31
24,110000,RENT,1.0,DEBTCONSOLIDATION,B,12500,9.62,0,0.11,N,4,48,751,35135,40202,Unemployed,4,0.3
25,93200,MORTGAGE,9.0,EDUCATION,D,25000,15.58,0,0.27,Y,4,24,630,60850,67594,Freelancer,3,0.43
22,93218,MORTGAGE,5.0,MEDICAL,B,12000,11.49,0,0.13,N,3,24,673,44331,27059,Unemployed,2,0.24
22,93240,MORTGAGE,6.0,PERSONAL,A,7000,9.63,0,0.08,N,2,48,650,51134,0,Salaried,2,0.18
26,93450,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,11.26,0,0.13,N,2,24,699,61145,42423,Freelancer,5,0.4
22,30000,RENT,0.0,MEDICAL,B,12600,11.99,1,0.42,N,4,36,666,18067,0,Self-Employed,0,0.42
25,42504,RENT,0.0,MEDICAL,B,12600,11.26,0,0.3,N,3,48,668,26293,27479,Salaried,4,0.77
25,93500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,14000,12.23,0,0.15,N,4,48,644,46005,0,Unemployed,1,0.2
26,93500,MORTGAGE,9.0,VENTURE,D,6250,14.83,0,0.07,Y,3,24,656,53756,41144,Freelancer,0,0.07
24,47250,RENT,5.0,EDUCATION,B,12600,11.83,0,0.27,N,2,12,679,32390,0,Freelancer,1,0.37
22,74000,RENT,6.0,PERSONAL,B,12600,10.65,0,0.17,N,3,24,578,48537,0,Self-Employed,4,0.44
22,110000,RENT,3.0,DEBTCONSOLIDATION,B,12600,10.75,0,0.11,N,2,12,564,59946,51780,Freelancer,0,0.11
23,69360,MORTGAGE,,MEDICAL,B,9600,,1,0.12,N,4,48,682,23176,0,Freelancer,2,0.28
24,93600,MORTGAGE,,MEDICAL,A,3600,5.42,0,0.04,N,2,12,541,64760,50037,Unemployed,5,0.31
22,190000,RENT,3.0,EDUCATION,A,12600,6.92,0,0.07,N,4,36,670,74137,0,Unemployed,5,0.2
22,93600,MORTGAGE,6.0,EDUCATION,B,5000,9.99,0,0.05,N,2,60,661,41586,47801,Unemployed,4,0.27
21,93600,MORTGAGE,5.0,EDUCATION,B,25000,10.36,0,0.27,N,3,12,707,33334,58684,Self-Employed,2,0.37
25,69360,MORTGAGE,2.0,MEDICAL,F,22000,19.79,1,0.27,Y,3,60,646,25430,0,Freelancer,5,0.68
25,93600,MORTGAGE,9.0,DEBTCONSOLIDATION,B,20000,10.62,0,0.21,N,3,36,758,57873,0,Self-Employed,5,0.48
23,23000,RENT,3.0,EDUCATION,C,12700,14.27,1,0.55,Y,4,60,722,8080,11536,Self-Employed,1,0.77
22,93600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,,0,0.06,N,2,36,604,35170,0,Self-Employed,5,0.33
22,81996,MORTGAGE,6.0,PERSONAL,B,10000,11.46,1,0.12,N,3,60,665,30223,0,Unemployed,5,0.43
23,70000,RENT,0.0,VENTURE,A,12700,,0,0.18,N,2,60,756,31365,17304,Freelancer,1,0.25
22,52000,RENT,3.0,MEDICAL,D,12750,18.25,1,0.25,N,4,24,645,30049,0,Self-Employed,3,0.53
25,94000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,30000,10.65,0,0.32,N,4,12,677,52408,0,Unemployed,0,0.32
23,94000,MORTGAGE,1.0,PERSONAL,A,13000,6.03,0,0.14,N,4,60,750,55448,60954,Unemployed,2,0.24
22,94000,MORTGAGE,6.0,PERSONAL,C,35000,15.23,0,0.37,Y,4,48,652,55528,31803,Self-Employed,5,0.64
24,32000,RENT,4.0,HOMEIMPROVEMENT,B,12800,12.42,1,0.4,N,3,24,736,9638,0,Freelancer,3,0.87
23,38500,RENT,8.0,DEBTCONSOLIDATION,A,12800,8.9,1,0.33,N,4,12,634,22091,0,Salaried,3,0.72
26,94000,MORTGAGE,8.0,PERSONAL,A,15000,6.17,0,0.16,N,2,24,535,53939,0,Salaried,3,0.32
24,94000,MORTGAGE,4.0,EDUCATION,B,25000,11.49,0,0.27,N,4,12,741,30535,29119,Freelancer,2,0.37
22,40000,RENT,0.0,MEDICAL,A,12800,8.9,1,0.32,N,2,36,701,18833,0,Unemployed,4,0.82
21,40000,RENT,,VENTURE,B,12800,12.69,1,0.32,N,2,60,705,13258,0,Freelancer,4,0.82
23,40000,RENT,5.0,EDUCATION,D,12800,16.0,1,0.32,Y,3,48,625,15053,31655,Freelancer,4,0.82
25,94000,MORTGAGE,5.0,MEDICAL,B,20000,,0,0.21,N,4,24,629,46614,0,Self-Employed,1,0.27
26,42000,RENT,4.0,EDUCATION,B,12800,10.59,0,0.3,N,2,24,737,12801,30553,Self-Employed,0,0.3
22,44400,RENT,3.0,EDUCATION,C,12800,12.73,0,0.29,N,2,24,692,15007,0,Unemployed,3,0.63
26,94000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,7.68,0,0.05,N,3,24,674,31393,0,Self-Employed,4,0.27
22,42200,RENT,6.0,VENTURE,D,12800,15.21,1,0.3,N,2,60,691,14762,0,Unemployed,3,0.66
23,46000,RENT,2.0,EDUCATION,F,12800,19.41,1,0.28,Y,3,12,755,14715,0,Unemployed,1,0.39
26,52992,RENT,6.0,HOMEIMPROVEMENT,A,12800,5.42,0,0.24,N,4,60,716,28871,0,Freelancer,3,0.52
22,94200,MORTGAGE,6.0,PERSONAL,B,20000,8.88,0,0.21,N,2,36,656,34989,0,Freelancer,1,0.27
23,94200,MORTGAGE,6.0,EDUCATION,A,18000,6.54,0,0.19,N,3,60,609,60762,37958,Salaried,1,0.24
22,94342,MORTGAGE,,EDUCATION,B,2400,10.59,0,0.03,N,4,60,709,61692,0,Salaried,4,0.24
25,94400,MORTGAGE,4.0,PERSONAL,A,35000,7.49,0,0.37,N,3,36,633,54413,0,Self-Employed,3,0.53
24,56000,RENT,0.0,EDUCATION,B,12800,,0,0.23,N,4,60,620,18255,0,Freelancer,2,0.41
26,94500,OWN,10.0,VENTURE,A,2000,5.42,0,0.02,N,2,12,745,62052,0,Unemployed,1,0.07
25,94500,MORTGAGE,5.0,HOMEIMPROVEMENT,B,13500,10.0,0,0.14,N,2,48,723,44176,0,Salaried,5,0.41
23,58000,RENT,1.0,MEDICAL,B,12800,12.42,0,0.22,N,2,36,699,21601,0,Freelancer,0,0.22
23,60000,RENT,2.0,DEBTCONSOLIDATION,B,12800,10.59,0,0.21,N,4,24,618,36690,0,Unemployed,0,0.21
22,94692,MORTGAGE,5.0,EDUCATION,B,20000,11.49,0,0.21,N,4,12,769,41539,0,Freelancer,4,0.42
26,60000,RENT,7.0,VENTURE,C,12800,12.84,0,0.21,N,2,48,731,30145,47620,Freelancer,1,0.3
23,94800,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,14.27,0,0.06,Y,3,12,664,56616,45462,Self-Employed,1,0.12
26,94800,MORTGAGE,10.0,DEBTCONSOLIDATION,A,14000,6.03,0,0.15,N,4,12,654,32274,0,Freelancer,2,0.25
23,82800,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,9.76,1,0.14,N,2,24,683,30455,49581,Unemployed,4,0.39
23,94940,MORTGAGE,4.0,VENTURE,A,2000,5.42,0,0.02,N,3,48,656,65264,50390,Self-Employed,3,0.18
23,94965,MORTGAGE,3.0,EDUCATION,C,8000,13.22,0,0.08,N,2,12,790,55594,0,Freelancer,2,0.19
25,94976,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.74,0,0.21,N,3,24,660,37273,0,Self-Employed,4,0.42
23,64000,RENT,6.0,EDUCATION,C,12800,14.35,0,0.2,Y,4,36,626,33888,0,Unemployed,2,0.36
23,95000,MORTGAGE,0.0,VENTURE,B,10000,9.91,0,0.11,N,3,24,759,35643,0,Freelancer,3,0.26
23,95000,MORTGAGE,7.0,EDUCATION,A,19000,7.51,0,0.2,N,4,60,651,61387,0,Freelancer,5,0.46
21,71232,RENT,5.0,VENTURE,D,12800,14.96,0,0.18,N,4,24,719,34151,0,Salaried,2,0.32
23,95000,MORTGAGE,4.0,MEDICAL,A,4400,7.9,0,0.05,N,3,24,713,59161,0,Freelancer,0,0.05
24,77385,RENT,4.0,MEDICAL,A,12800,,0,0.17,N,4,24,677,53300,0,Self-Employed,0,0.17
23,70550,MORTGAGE,7.0,MEDICAL,A,15000,8.9,1,0.18,N,4,12,631,48845,0,Freelancer,2,0.35
23,95000,MORTGAGE,7.0,EDUCATION,A,35000,7.9,0,0.37,N,4,48,677,33729,0,Self-Employed,2,0.47
24,78600,RENT,0.0,HOMEIMPROVEMENT,D,12800,14.11,1,0.16,Y,4,24,621,53284,0,Unemployed,2,0.29
25,103000,RENT,9.0,HOMEIMPROVEMENT,D,12800,15.7,0,0.12,Y,4,24,678,42035,0,Freelancer,5,0.37
24,95000,MORTGAGE,1.0,PERSONAL,B,7450,12.69,0,0.08,N,4,60,718,42165,0,Salaried,2,0.18
22,95000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,24000,7.9,0,0.25,N,4,60,765,30893,0,Freelancer,2,0.36
22,95000,MORTGAGE,4.0,EDUCATION,A,6400,7.9,0,0.07,N,4,36,625,53032,0,Freelancer,1,0.12
24,95000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.11,N,4,36,667,52976,0,Self-Employed,3,0.26
24,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,12.69,0,0.16,N,2,60,653,58027,48991,Freelancer,4,0.37
26,35000,RENT,10.0,MEDICAL,B,12875,,1,0.37,N,2,48,693,23747,13398,Salaried,2,0.65
26,95000,MORTGAGE,10.0,PERSONAL,A,6600,7.51,0,0.07,N,4,36,603,44770,41121,Salaried,0,0.07
22,31760,RENT,3.0,PERSONAL,B,12875,12.53,1,0.41,N,4,48,633,14704,20815,Salaried,1,0.56
26,95000,MORTGAGE,10.0,VENTURE,C,15000,15.96,0,0.16,Y,2,60,595,52786,0,Unemployed,0,0.16
21,44000,RENT,0.0,EDUCATION,D,12875,15.31,1,0.29,N,2,36,608,24946,22973,Self-Employed,4,0.75
22,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7200,11.49,0,0.08,N,2,24,646,45419,0,Freelancer,5,0.34
24,58155,RENT,8.0,HOMEIMPROVEMENT,E,12950,,0,0.22,N,4,60,763,38831,0,Self-Employed,1,0.31
22,50000,RENT,0.0,DEBTCONSOLIDATION,B,13000,12.42,0,0.26,N,2,36,697,16043,0,Salaried,4,0.66
23,95000,MORTGAGE,8.0,MEDICAL,C,7200,14.79,0,0.08,Y,4,48,683,57243,0,Self-Employed,2,0.18
23,44000,RENT,1.0,EDUCATION,E,13000,18.39,1,0.3,Y,3,48,747,16859,0,Salaried,4,0.75
22,50000,RENT,3.0,MEDICAL,C,13000,12.23,0,0.26,N,3,36,699,24906,0,Freelancer,4,0.66
26,50000,RENT,0.0,HOMEIMPROVEMENT,B,13000,,0,0.26,N,3,48,703,32029,0,Self-Employed,5,0.76
22,33716,OWN,6.0,EDUCATION,A,13750,6.92,0,0.41,N,2,36,656,14559,0,Freelancer,0,0.41
26,95000,MORTGAGE,1.0,PERSONAL,B,24000,10.99,0,0.25,N,3,36,648,62688,31110,Freelancer,2,0.36
23,44000,RENT,0.0,HOMEIMPROVEMENT,F,13000,17.26,1,0.3,Y,3,48,614,21132,0,Freelancer,0,0.3
23,95000,MORTGAGE,7.0,VENTURE,B,12000,11.99,0,0.13,N,3,12,649,55204,37839,Freelancer,1,0.18
26,50000,RENT,0.0,MEDICAL,C,13000,12.09,0,0.26,N,3,24,665,29453,0,Freelancer,5,0.76
26,95000,MORTGAGE,9.0,EDUCATION,D,25000,16.89,0,0.26,Y,2,60,697,38410,0,Unemployed,2,0.37
24,45996,RENT,1.0,MEDICAL,C,13000,13.47,1,0.28,Y,2,24,678,30369,29330,Self-Employed,2,0.5
24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,28000,16.49,1,0.34,Y,3,60,661,29037,0,Salaried,4,0.58
24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,35000,11.99,0,0.37,N,2,60,634,50922,0,Unemployed,3,0.53
25,52000,RENT,3.0,PERSONAL,D,13000,15.31,0,0.25,Y,2,24,699,34923,20228,Salaried,2,0.44
25,95000,MORTGAGE,5.0,VENTURE,B,18000,10.99,0,0.19,N,3,36,655,29677,0,Unemployed,5,0.45
22,95000,MORTGAGE,0.0,EDUCATION,A,10400,5.42,0,0.11,N,4,48,697,48687,0,Unemployed,0,0.11
22,52128,RENT,6.0,VENTURE,A,13000,8.94,0,0.25,N,2,12,584,20776,13656,Salaried,0,0.25
23,95000,MORTGAGE,3.0,MEDICAL,A,9950,8.49,0,0.1,N,4,12,696,35813,0,Salaried,4,0.32
24,95000,MORTGAGE,,MEDICAL,C,5750,,0,0.06,Y,4,12,717,37383,0,Self-Employed,0,0.06
22,48000,RENT,3.0,HOMEIMPROVEMENT,A,13000,7.88,1,0.27,N,3,24,710,31731,36018,Freelancer,4,0.69
22,95000,MORTGAGE,2.0,MEDICAL,B,5000,10.59,0,0.05,N,2,24,670,44669,0,Unemployed,1,0.11
25,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,11.49,0,0.16,N,3,36,725,37464,0,Unemployed,0,0.16
24,95000,OWN,4.0,HOMEIMPROVEMENT,C,10000,15.23,0,0.11,Y,3,12,616,63747,36151,Unemployed,2,0.21
26,54000,RENT,3.0,HOMEIMPROVEMENT,E,13000,17.93,0,0.24,Y,2,36,675,23146,0,Unemployed,1,0.33
22,95000,MORTGAGE,0.0,MEDICAL,A,9000,8.49,0,0.09,N,2,12,670,55991,0,Salaried,2,0.2
25,55000,RENT,9.0,HOMEIMPROVEMENT,A,13000,7.51,0,0.24,N,4,24,731,28317,0,Salaried,1,0.33
23,95000,MORTGAGE,6.0,EDUCATION,C,20000,14.17,0,0.21,Y,4,48,578,54308,66203,Freelancer,5,0.47
22,33600,OWN,,PERSONAL,C,12000,13.06,0,0.36,Y,4,48,627,12535,0,Freelancer,3,0.8
23,83000,MORTGAGE,7.0,EDUCATION,B,24175,11.11,1,0.29,N,2,48,767,47427,0,Salaried,5,0.59
